"结果  :  新查询"
"保存时间:11/20/2020 12:34:27"

"用户名:ly_wy_zuoxiaolin"

"总共 7,456    条"

"开始时间","周期（分钟）","网元名称","小区","小区PDCP层所发送的下行数据的总吞吐量 (比特)","小区PDCP层所接收到的上行数据的总吞吐量 (比特)","小区内的最大用户数 (无)","小区内的平均用户数 (无)","RRC连接请求次数（包括重发） (无)","RRC连接建立完成次数 (无)","E-RAB建立尝试总次数 (无)","E-RAB建立成功总次数 (无)","eNodeB发起的S1 RESET导致的UE Context释放次数 (无)","UE Context异常释放次数 (无)","eNodeB等待初始上下文建立请求超时触发的UE Context释放次数 (无)","UE Context建立成功总次数 (无)","小区遗留UE Context个数 (无)","eNodeB间同频切换出成功次数 (无)","eNodeB间异频切换出成功次数 (无)","eNodeB内同频切换出成功次数 (无)","eNodeB内异频切换出成功次数 (无)","eNodeB间同频切换出尝试次数 (无)","eNodeB间异频切换出尝试次数 (无)","eNodeB内同频切换出执行次数 (无)","eNodeB内异频切换出执行次数 (无)","通过重建回源小区的eNodeB内异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB内同频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间同频切换出执行成功次数 (无)","PRB利用率下行 (无)","PRB利用率上行 (无)","上行PUSCH的Physical Resource Block被使用的平均个数 (无)","上行可用的PRB个数 (无)","下行Physical Resource Block被使用的平均个数 (无)","下行可用的PRB个数 (无)","QCI为1的业务E-RAB建立尝试次数 (无)","QCI为1的业务E-RAB建立成功次数 (无)","eNodeB触发的QCI为1的业务E-RAB异常释放次数 (无)","切换出QCI为1的E-RAB异常释放次数 (无)","QCI为1的遗留E-RAB个数 (无)","QCI为1的切换入E-RAB成功建立次数 (无)","eNodeB发起的S1 RESET导致的QCI为1的E-RAB异常释放次数 (无)","资源分配失败而导致RRC连接建立失败次数 (无)"
11/20/2020 12:15:00,15,"洛阳栾川幸福路F-HLH","eNodeB名称=洛阳栾川幸福路F-HLH, 本地小区标识=0, 小区名称=洛阳栾川幸福路F-HLH-1, eNodeB标识=245810, 小区双工模式=CELL_TDD, 小区标识=0",1665685000,286503632,9,3.65,129,129,220,220,0,0,0,128,6,30,1,7,0,30,1,7,0,0,0,0,0,0.092,0.04,4.03,100,9.248,100,2,2,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨山村委FDD900-HLH","eNodeB名称=洛阳栾川杨山村委FDD900-HLH, 本地小区标识=8, 小区名称=洛阳栾川杨山村委FDD900-HLH-3, eNodeB标识=738399, 小区双工模式=CELL_FDD, 小区标识=72",1147541328,16221712,6,1.588,46,46,81,81,0,0,0,43,2,0,0,1,0,0,0,1,0,0,0,0,0,0.068,0.007,0.341,50,3.413,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=25, 小区名称=洛阳栾川黄土岭FDD900-HLH-2, eNodeB标识=10839, 小区双工模式=CELL_FDD, 小区标识=189",1927341288,63302568,13,6.74,251,251,492,492,0,1,0,249,9,0,0,3,0,0,0,3,0,0,0,0,0,0.104,0.031,1.53,50,5.194,50,4,4,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳汝阳十八盘竹园F-HLH","eNodeB名称=洛阳汝阳十八盘竹园F-HLH, 本地小区标识=0, 小区名称=洛阳汝阳十八盘竹园F-HLH-1, eNodeB标识=103014, 小区双工模式=CELL_TDD, 小区标识=64",1521233504,42366552,11,4.706,99,99,113,113,0,0,0,75,4,90,0,0,0,90,0,0,0,0,0,0,2,0.082,0.011,1.133,100,8.233,100,0,0,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县君临小区EMF-HLH","eNodeB名称=洛阳嵩县君临小区EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县君临小区EMF-HLH-1, eNodeB标识=745552, 小区双工模式=CELL_TDD, 小区标识=128",6999562184,328886760,34,24.342,360,360,645,641,0,0,0,350,26,119,45,0,19,119,45,0,19,0,0,0,1,0.389,0.157,15.689,100,38.889,100,10,10,0,0,4,9,0,0
11/20/2020 12:15:00,15,"洛阳栾川合峪中学F-HLH","eNodeB名称=洛阳栾川合峪中学F-HLH, 本地小区标识=1, 小区名称=洛阳栾川合峪中学F-HLH-2, eNodeB标识=246749, 小区双工模式=CELL_TDD, 小区标识=1",321395896,17842016,13,4.372,145,145,260,260,0,0,0,143,3,135,0,2,0,135,0,2,0,0,0,0,0,0.032,0.012,1.201,100,3.197,100,1,1,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县摩天岭F-HLH","eNodeB名称=洛阳嵩县摩天岭F-HLH, 本地小区标识=25, 小区名称=洛阳嵩县摩天岭FDD900-HLH-2, eNodeB标识=10924, 小区双工模式=CELL_FDD, 小区标识=189",65072968,141514168,5,1.039,52,52,94,94,0,0,0,51,1,2,0,17,0,2,0,17,0,0,0,0,0,0.022,0.051,2.555,50,1.099,50,0,0,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县孙店F-HLH","eNodeB名称=洛阳嵩县孙店F-HLH, 本地小区标识=3, 小区名称=洛阳嵩县孙店F-HLH-4, eNodeB标识=254563, 小区双工模式=CELL_TDD, 小区标识=3",1090448088,93215992,19,10.502,415,415,735,735,0,0,0,403,14,0,67,0,64,0,67,0,64,0,0,0,0,0.1,0.067,3.37,50,4.981,50,18,18,0,0,2,5,0,0
11/20/2020 12:15:00,15,"洛阳西工白马寺NB900-HLH","eNodeB名称=洛阳西工白马寺NB900-HLH, 本地小区标识=12, 小区名称=洛阳西工白马寺-HFHH-1, eNodeB标识=115106, 小区双工模式=CELL_FDD, 小区标识=76",5687750152,434526088,35,24.047,600,600,1059,1059,0,1,0,582,32,44,11,3,0,44,11,3,0,0,0,0,0,0.448,0.18,8.996,50,22.406,50,9,9,0,0,0,8,0,0
11/20/2020 12:15:00,15,"洛阳栾川幸福路F-HLH","eNodeB名称=洛阳栾川幸福路F-HLH, 本地小区标识=1, 小区名称=洛阳栾川幸福路F-HLH-2, eNodeB标识=245810, 小区双工模式=CELL_TDD, 小区标识=1",549089968,269413560,6,2.899,63,63,107,107,0,0,0,61,3,27,6,6,0,27,6,6,0,0,0,0,0,0.041,0.042,4.185,100,4.109,100,3,3,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨山村委FDD900-HLH","eNodeB名称=洛阳栾川杨山村委FDD900-HLH, 本地小区标识=7, 小区名称=洛阳栾川杨山村委FDD900-HLH-2, eNodeB标识=738399, 小区双工模式=CELL_FDD, 小区标识=71",75515248,15502712,7,2.297,66,66,119,119,0,0,0,63,2,0,0,2,0,0,0,2,0,0,0,0,0,0.022,0.014,0.689,50,1.078,50,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=7, 小区名称=洛阳栾川潭头西坡D-HLH-2, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=7",7385491384,1264437408,45,31.691,818,817,1463,1463,0,1,0,801,33,77,68,2,225,77,68,2,226,0,0,0,0,0.245,0.212,21.173,100,24.485,100,18,18,0,0,0,8,0,0
11/20/2020 12:15:00,15,"洛阳嵩县古垛南F-HLH","eNodeB名称=洛阳嵩县古垛南F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县古垛南F-HLH-1, eNodeB标识=273458, 小区双工模式=CELL_TDD, 小区标识=128",177438032,80544528,15,6.356,197,197,345,345,0,0,0,196,6,170,0,17,0,170,0,17,0,0,0,0,0,0.032,0.025,2.536,100,3.22,100,5,5,0,0,0,11,0,0
11/20/2020 12:15:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=24, 小区名称=洛阳栾川黄土岭FDD900-HLH-1, eNodeB标识=10839, 小区双工模式=CELL_FDD, 小区标识=188",4233312,439032,2,0.024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.01,0,0.015,50,0.493,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县君临小区EMF-HLH","eNodeB名称=洛阳嵩县君临小区EMF-HLH, 本地小区标识=1, 小区名称=洛阳嵩县君临小区EMD-HLH-1, eNodeB标识=745552, 小区双工模式=CELL_TDD, 小区标识=129",5383803456,475160184,52,38.448,1602,1601,2893,2888,0,2,0,1581,32,178,114,0,279,178,114,0,279,0,0,0,0,0.372,0.163,16.316,100,37.227,100,35,35,0,0,5,18,0,0
11/20/2020 12:15:00,15,"洛阳栾川合峪中学F-HLH","eNodeB名称=洛阳栾川合峪中学F-HLH, 本地小区标识=2, 小区名称=洛阳栾川合峪中学F-HLH-3, eNodeB标识=246749, 小区双工模式=CELL_TDD, 小区标识=2",2042863896,352926960,31,18.838,217,216,388,388,0,0,0,214,17,52,15,7,132,52,15,7,132,0,0,0,0,0.135,0.086,8.573,100,13.454,100,2,2,0,0,0,24,0,0
11/20/2020 12:15:00,15,"洛阳嵩县沙沟F-HLH","eNodeB名称=洛阳嵩县沙沟F-HLH, 本地小区标识=13, 小区名称=洛阳嵩县沙沟FDD1800-HLH-2, eNodeB标识=273856, 小区双工模式=CELL_FDD, 小区标识=141",1704702752,228001680,16,8.848,266,266,467,467,0,0,0,255,15,0,0,122,0,0,0,122,0,0,0,0,0,0.062,0.042,4.2,100,6.213,100,4,4,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县大坪东源头F-HLH","eNodeB名称=洛阳嵩县大坪东源头F-HLH, 本地小区标识=3, 小区名称=洛阳嵩县大坪东源头F-HLH-4, eNodeB标识=746096, 小区双工模式=CELL_TDD, 小区标识=131",4318009184,426029712,33,18.341,849,849,1344,1344,0,0,0,824,18,0,93,0,272,0,93,0,272,0,0,0,0,0.234,0.15,7.49,50,11.686,50,6,6,0,0,1,6,0,0
11/20/2020 12:15:00,15,"洛阳涧西徐家营社区NB900-HLH","eNodeB名称=洛阳涧西徐家营社区NB900-HLH, 本地小区标识=13, 小区名称=洛阳涧西徐家营社区-HFHH-2, eNodeB标识=115042, 小区双工模式=CELL_FDD, 小区标识=77",1431528,1500448,2,1.129,7,7,7,7,0,0,0,3,1,4,2,0,0,4,2,0,0,0,0,0,0,0.019,0.004,0.198,50,0.927,50,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川合峪街F-HLH","eNodeB名称=洛阳栾川合峪街F-HLH, 本地小区标识=26, 小区名称=洛阳栾川合峪街FDD900-HLH-3, eNodeB标识=246767, 小区双工模式=CELL_FDD, 小区标识=62",1917977808,428404416,21,9.548,189,189,329,329,0,2,0,185,9,23,0,27,18,24,0,27,18,0,0,0,0,0.087,0.068,3.414,50,4.374,50,3,3,0,0,0,14,0,0
11/20/2020 12:15:00,15,"洛阳栾川幸福路F-HLH","eNodeB名称=洛阳栾川幸福路F-HLH, 本地小区标识=2, 小区名称=洛阳栾川幸福路F-HLH-3, eNodeB标识=245810, 小区双工模式=CELL_TDD, 小区标识=2",12331560,12729216,2,0.307,9,9,10,10,0,0,0,8,1,4,5,10,0,4,5,10,0,0,0,0,0,0.022,0.005,0.45,100,2.239,100,0,0,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨山村委FDD900-HLH","eNodeB名称=洛阳栾川杨山村委FDD900-HLH, 本地小区标识=6, 小区名称=洛阳栾川杨山村委FDD900-HLH-1, eNodeB标识=738399, 小区双工模式=CELL_FDD, 小区标识=70",326225136,81138824,7,3.327,59,59,113,113,0,0,0,57,4,11,0,4,0,11,0,4,0,0,0,0,0,0.032,0.037,1.849,50,1.612,50,2,2,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=8, 小区名称=洛阳栾川潭头西坡D-HLH-3, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=8",8663948376,383709720,47,32.894,1582,1581,2792,2792,0,0,0,1537,35,77,185,13,64,77,186,13,64,0,0,0,0,0.251,0.15,15.045,100,25.106,100,26,26,0,0,0,12,0,0
11/20/2020 12:15:00,15,"洛阳嵩县古垛南F-HLH","eNodeB名称=洛阳嵩县古垛南F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县古垛南F-HLH-2, eNodeB标识=273458, 小区双工模式=CELL_TDD, 小区标识=129",77912176,6559592,9,2.43,45,45,59,59,0,0,0,39,1,93,0,0,0,93,0,0,0,0,0,0,0,0.019,0.004,0.431,100,1.933,100,1,1,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=0, 小区名称=洛阳栾川黄土岭F-HLH-1, eNodeB标识=10839, 小区双工模式=CELL_TDD, 小区标识=128",326255912,33377696,10,1.951,47,47,83,83,0,0,0,45,2,6,0,31,43,6,0,31,43,0,0,0,0,0.032,0.006,0.641,100,3.17,100,2,2,0,0,1,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县碧海温泉1E-HLW","eNodeB名称=洛阳嵩县碧海温泉1E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县碧海温泉单路E-HLW, eNodeB标识=924269, 小区双工模式=CELL_TDD, 小区标识=144",241743576,129589288,17,10.433,301,300,522,522,0,0,0,299,9,7,39,0,0,7,39,0,0,0,0,0,0,0.028,0.065,6.455,100,2.838,100,5,5,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县桑树岭F-HLH","eNodeB名称=洛阳嵩县桑树岭F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县桑树岭F-HLH-1, eNodeB标识=273284, 小区双工模式=CELL_TDD, 小区标识=128",886651512,33658944,7,2.719,104,104,144,144,0,0,0,100,2,5,0,2,15,5,0,2,15,0,0,0,1,0.054,0.017,1.729,100,5.417,100,1,1,0,0,0,6,0,0
11/20/2020 12:15:00,15,"洛阳洛宁新公安局1-HLWS","eNodeB名称=洛阳洛宁新公安局1-HLWS, 本地小区标识=0, 小区名称=洛阳洛宁新公安局单-HLWS, eNodeB标识=557871, 小区双工模式=CELL_TDD, 小区标识=80",2566753472,124210528,31,18.927,605,605,1348,1348,0,1,0,603,13,0,29,0,0,0,29,0,0,0,0,0,0,0.089,0.063,6.284,100,8.901,100,17,17,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县九店长庄EMF-HLH","eNodeB名称=洛阳嵩县九店长庄EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县九店长庄EMF-HLH-1, eNodeB标识=108852, 小区双工模式=CELL_TDD, 小区标识=64",100192080,13599664,6,1.53,85,85,119,119,0,0,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.003,0.348,100,2.006,100,1,1,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县田湖下湾FDD1800-HLH","eNodeB名称=洛阳嵩县田湖下湾FDD1800-HLH, 本地小区标识=26, 小区名称=洛阳嵩县田湖下湾FDD900-HLH-3, eNodeB标识=741465, 小区双工模式=CELL_FDD, 小区标识=126",285168896,29939840,10,3.364,112,112,158,158,0,1,0,86,1,40,29,18,17,51,29,18,19,6,0,0,4,0.044,0.034,1.706,50,2.207,50,2,2,0,0,0,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县车村牛庄EMF-HLH","eNodeB名称=洛阳嵩县车村牛庄EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县车村牛庄EMF-HLH-1, eNodeB标识=103072, 小区双工模式=CELL_TDD, 小区标识=64",44913888,8060504,6,2.209,115,115,166,166,0,0,0,115,1,3,0,0,0,3,0,0,0,0,0,0,0,0.024,0.008,0.769,100,2.381,100,3,3,0,0,1,0,0,0
11/20/2020 12:15:00,15,"洛阳涧西徐家营社区NB900-HLH","eNodeB名称=洛阳涧西徐家营社区NB900-HLH, 本地小区标识=12, 小区名称=洛阳涧西徐家营社区-HFHH-1, eNodeB标识=115042, 小区双工模式=CELL_FDD, 小区标识=76",8352,51256,2,1.008,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,3,0,0,0,0,0,0.018,0.001,0.038,50,0.898,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川合峪街F-HLH","eNodeB名称=洛阳栾川合峪街F-HLH, 本地小区标识=25, 小区名称=洛阳栾川合峪街FDD900-HLH-2, eNodeB标识=246767, 小区双工模式=CELL_FDD, 小区标识=61",154822400,15594384,6,1.448,33,33,62,62,0,0,0,32,2,70,0,39,12,70,0,39,12,0,0,0,0,0.023,0.01,0.49,50,1.141,50,0,0,0,0,0,11,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨树坪F-HLH","eNodeB名称=洛阳栾川杨树坪F-HLH, 本地小区标识=0, 小区名称=洛阳栾川杨树坪F-HLH-1, eNodeB标识=10776, 小区双工模式=CELL_TDD, 小区标识=128",682303728,27648272,14,5.293,212,212,303,303,0,1,0,205,2,61,0,4,0,61,0,4,0,0,0,0,0,0.041,0.029,2.905,100,4.113,100,9,9,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=10, 小区名称=洛阳栾川潭头西坡D-HLH-5, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=10",9861470560,1337100944,80,57.623,2333,2333,4039,4039,0,3,0,2274,59,108,413,0,581,108,413,0,581,1,0,0,0,0.302,0.357,35.739,100,30.242,100,72,72,0,0,0,14,0,0
11/20/2020 12:15:00,15,"洛阳嵩县古垛南F-HLH","eNodeB名称=洛阳嵩县古垛南F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县古垛南F-HLH-3, eNodeB标识=273458, 小区双工模式=CELL_TDD, 小区标识=130",121708176,19372048,13,3.293,112,112,145,145,0,0,0,111,3,193,0,11,0,193,0,11,0,0,0,0,0,0.027,0.007,0.658,100,2.659,100,1,1,0,0,0,10,0,0
11/20/2020 12:15:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=1, 小区名称=洛阳栾川黄土岭F-HLH-2, eNodeB标识=10839, 小区双工模式=CELL_TDD, 小区标识=129",88364400,19875936,6,1.587,41,41,81,81,0,1,0,41,1,0,0,17,270,0,0,17,270,0,0,0,0,0.026,0.007,0.692,100,2.594,100,1,1,0,0,0,8,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白庄F-HLH","eNodeB名称=洛阳嵩县白庄F-HLH, 本地小区标识=26, 小区名称=洛阳嵩县白庄FDD900-HLH-3, eNodeB标识=10786, 小区双工模式=CELL_FDD, 小区标识=190",1692571288,47827112,8,4.712,81,80,150,150,0,0,0,75,4,10,0,0,0,13,0,0,0,0,0,0,0,0.087,0.026,1.324,50,4.344,50,4,4,0,0,1,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县大章镇政府家属院EMF-HLH","eNodeB名称=洛阳嵩县大章镇政府家属院EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县大章镇政府家属院EMF-HLH-1, eNodeB标识=745554, 小区双工模式=CELL_TDD, 小区标识=128",2223116344,137901360,13,6.574,114,114,161,161,0,0,0,107,8,33,8,0,0,33,8,0,0,0,0,0,0,0.139,0.063,6.289,100,13.914,100,2,2,0,0,0,4,0,0
11/20/2020 12:15:00,15,"洛阳嵩县山峡刁崖隧道1E-HLW","eNodeB名称=洛阳嵩县山峡刁崖隧道1E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县山峡刁崖隧道单E-HLW, eNodeB标识=65499, 小区双工模式=CELL_TDD, 小区标识=0",683446792,50010696,15,5.401,162,162,292,292,0,0,0,158,4,3,119,0,0,3,119,0,0,0,0,0,0,0.03,0.018,1.789,100,2.98,100,4,4,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县桑树岭F-HLH","eNodeB名称=洛阳嵩县桑树岭F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县桑树岭F-HLH-2, eNodeB标识=273284, 小区双工模式=CELL_TDD, 小区标识=129",288139160,31894208,11,5.422,229,228,341,340,0,0,0,207,9,22,0,2,0,22,0,2,0,0,0,0,0,0.036,0.027,2.655,100,3.642,100,4,4,0,0,0,4,0,0
11/20/2020 12:15:00,15,"洛阳嵩县车村盘绪沟部队EMF-HLH","eNodeB名称=洛阳嵩县车村盘绪沟部队EMF-HLH, 本地小区标识=2, 小区名称=洛阳嵩县车村盘绪沟部队EMD-HLH-1, eNodeB标识=109298, 小区双工模式=CELL_TDD, 小区标识=66",1534751280,140990248,15,9.074,318,318,588,588,0,1,0,315,10,0,0,5,0,0,0,5,0,0,0,0,0,0.056,0.05,5.013,100,5.581,100,5,5,0,0,1,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白河大青EMF-HLH","eNodeB名称=洛阳嵩县白河大青EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县白河大青EMF-HLH-1, eNodeB标识=109370, 小区双工模式=CELL_TDD, 小区标识=64",5318034496,422379032,12,6.841,169,169,285,285,0,0,0,169,7,1,0,0,0,1,0,0,0,0,0,0,0,0.426,0.124,12.409,100,42.629,100,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白云山管理局FDD1800-HLH","eNodeB名称=洛阳嵩县白云山管理局FDD1800-HLH, 本地小区标识=13, 小区名称=洛阳嵩县白云山管理局FDD1800-HLH-2, eNodeB标识=741457, 小区双工模式=CELL_FDD, 小区标识=77",500488,726184,2,1.064,5,5,5,5,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0.008,0.002,0.227,100,0.792,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县饭坡流沙沟EMF-HLH","eNodeB名称=洛阳嵩县饭坡流沙沟EMF-HLH, 本地小区标识=1, 小区名称=洛阳嵩县青山核桃湾F-HLH-1, eNodeB标识=103198, 小区双工模式=CELL_TDD, 小区标识=65",142099416,84979264,15,7.899,417,417,763,763,0,7,0,409,8,109,0,1,0,109,0,1,0,0,0,0,1,0.032,0.048,4.767,100,3.236,100,2,2,0,0,0,4,0,0
11/20/2020 12:15:00,15,"洛阳涧西同乐寨NB900-HLH","eNodeB名称=洛阳涧西同乐寨NB900-HLH, 本地小区标识=14, 小区名称=洛阳涧西同乐寨-HFHH-3, eNodeB标识=115020, 小区双工模式=CELL_FDD, 小区标识=78",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0.003,50,0.927,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川合峪街F-HLH","eNodeB名称=洛阳栾川合峪街F-HLH, 本地小区标识=24, 小区名称=洛阳栾川合峪街FDD900-HLH-1, eNodeB标识=246767, 小区双工模式=CELL_FDD, 小区标识=60",1926280800,103194744,8,3.071,71,71,115,115,0,0,0,66,6,23,0,14,18,23,0,14,18,0,0,0,0,0.112,0.027,1.326,50,5.621,50,1,1,0,0,0,5,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨树坪F-HLH","eNodeB名称=洛阳栾川杨树坪F-HLH, 本地小区标识=1, 小区名称=洛阳栾川杨树坪F-HLH-2, eNodeB标识=10776, 小区双工模式=CELL_TDD, 小区标识=129",1170694688,93633976,8,3.113,60,60,100,100,0,0,0,59,2,2,0,0,0,2,0,0,0,0,0,0,0,0.07,0.047,4.651,100,6.99,100,4,4,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=13, 小区名称=洛阳栾川潭头西坡D-HLH-8, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=13",7693814616,582229568,75,57.444,2599,2597,4491,4491,0,0,0,2558,64,9,258,0,422,9,258,0,423,0,0,0,0,0.236,0.322,32.192,100,23.635,100,67,67,0,0,2,12,0,0
11/20/2020 12:15:00,15,"洛阳嵩县古木沟F-HLH","eNodeB名称=洛阳嵩县古木沟F-HLH, 本地小区标识=5, 小区名称=洛阳嵩县古木沟F-HLH-6, eNodeB标识=10805, 小区双工模式=CELL_TDD, 小区标识=133",53115400,14100864,3,1.359,29,29,56,56,0,0,0,29,2,0,1,0,3,0,1,0,3,0,0,0,0,0.034,0.015,0.74,50,1.716,50,3,3,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川营业部F-HLH","eNodeB名称=洛阳栾川营业部F-HLH, 本地小区标识=14, 小区名称=洛阳栾川营业部FDD1800-HLH-3, eNodeB标识=245781, 小区双工模式=CELL_FDD, 小区标识=14",6818986120,296936880,30,22.047,544,544,941,941,0,0,0,524,21,45,0,28,0,45,0,28,0,0,0,0,0,0.173,0.061,6.074,100,17.337,100,11,11,0,0,3,16,0,0
11/20/2020 12:15:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=2, 小区名称=洛阳栾川黄土岭F-HLH-3, eNodeB标识=10839, 小区双工模式=CELL_TDD, 小区标识=130",1823740280,78496232,12,5.719,159,159,271,267,0,0,0,154,6,13,0,12,82,13,0,12,82,0,0,0,0,0.084,0.036,3.642,100,8.369,100,2,2,0,0,0,4,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白庄F-HLH","eNodeB名称=洛阳嵩县白庄F-HLH, 本地小区标识=25, 小区名称=洛阳嵩县白庄FDD900-HLH-2, eNodeB标识=10786, 小区双工模式=CELL_FDD, 小区标识=189",736200640,106756384,8,3.1,53,53,86,86,0,0,0,50,4,12,0,0,0,12,0,0,0,0,0,0,0,0.042,0.039,1.929,50,2.09,50,0,0,0,0,0,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县桑树岭F-HLH","eNodeB名称=洛阳嵩县桑树岭F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县桑树岭F-HLH-3, eNodeB标识=273284, 小区双工模式=CELL_TDD, 小区标识=130",9327016456,443559032,30,20.786,668,667,1060,1060,0,4,0,620,20,18,0,0,14,18,0,0,14,0,0,0,0,0.303,0.205,20.497,100,30.273,100,7,7,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县车村盘绪沟部队EMF-HLH","eNodeB名称=洛阳嵩县车村盘绪沟部队EMF-HLH, 本地小区标识=4, 小区名称=洛阳嵩县车村盘绪沟部队EMD-HLH-3, eNodeB标识=109298, 小区双工模式=CELL_TDD, 小区标识=68",1435362368,330014008,13,6.367,259,259,419,419,0,0,0,258,8,0,0,0,41,0,0,0,41,0,0,0,0,0.045,0.064,6.353,100,4.533,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县计生委F-HLH","eNodeB名称=洛阳嵩县计生委F-HLH, 本地小区标识=14, 小区名称=洛阳嵩县计生委FDD1800-HLH-3, eNodeB标识=245900, 小区双工模式=CELL_FDD, 小区标识=14",6526784336,500012160,55,35.383,1608,1607,2887,2887,0,0,0,1574,31,40,3,45,57,40,3,45,57,0,0,0,0,0.197,0.141,14.103,100,19.723,100,41,41,0,0,1,27,0,0
